protein_path,ligand_smiles,vina_score,split_name
IMDH_MYCTU_1_529_0/4zqp_A_rec_4zqn_4qo_lig_tt_docked_2_pocket10.pdb,C[N@H+](C1CCC(C)(C)CC1)[C@@H](CC#N)c1ccccc1,-6.0,TRAINING
BLAN1_KLEPN_32_270_0/4ram_B_rec_4hky_sfr_lig_tt_docked_0_pocket10.pdb,CCOCc1ccccc1NC(=O)N1CCC[C@H]1c1cccc2c1OCCO2,-6.0,VALIDATION
PDE4D_HUMAN_383_715_0/3iak_A_rec_1y2d_4de_lig_tt_docked_16_pocket10.pdb,C[N+]1(/N=C(\[S-])NN)CCOCC1,-4.4,TRAINING
PTN1_HUMAN_1_307_pep_0/1g7f_A_rec_1nl9_989_lig_tt_min_0_pocket10.pdb,CNC(=O)CN(C)C(=O)NCC(C)(c1ccccc1)c1ccccc1,-6.8,TRAINING
BODG_HUMAN_1_387_0/4cwd_A_rec_4bgm_oga_lig_tt_docked_13_pocket10.pdb,CO[C@]1(C)C[C@H](N(C)C(=O)NC[C@H](C)Cn2nc(C)cc2C)C1(C)C,-6.4,TRAINING
FTMB_ASPFU_1_464_0/3o2k_A_rec_3o2k_qrp_lig_tt_docked_0_pocket10.pdb,CC[C@H](C)C[C@@H](C)Nc1nc(Br)cs1,-6.6,TRAINING
ALBU_HUMAN_25_609_warfarinSite_0/2xvw_A_rec_2xvw_myr_lig_tt_docked_9_pocket10.pdb,Cc1cccc(NC(=O)Nc2cc(NC(=O)Nc3cccc(C)c3)c(C)nc2C)c1,-9.8,TRAINING
RNAS1_BOVIN_42_150_0/1qhc_A_rec_4wyp_amp_lig_tt_min_0_pocket10.pdb,CCN(CC)C(=O)[C@H](C)[NH2+][C@@H](CO)C(C)C,-4.2,TRAINING
FLA_STRCT_1_299_0/2v7x_A_rec_2v7v_5fd_lig_tt_min_0_pocket10.pdb,Cc1ccc(-c2nnc(CCC(=O)N3CCN(Cc4ccc5c(c4)OCO5)CC3)o2)s1,-6.5,TRAINING
HPGDS_HUMAN_1_199_0/2vd0_B_rec_2vd0_d27_lig_tt_min_0_pocket10.pdb,C#CCN(CC(=O)[O-])CC(=O)NC(=O)NC,-5.8,TRAINING
IPNS_EMENI_1_331_0/1qje_A_rec_2vau_v20_lig_tt_min_0_pocket10.pdb,COc1ccccc1/C=C/C[N@@H+]1CCc2nnc([C@@H](C)NC(=O)c3cc(F)ccc3F)n2CC1,-9.2,TRAINING
TTBK1_HUMAN_6_314_0/4btk_A_rec_4btk_dtq_lig_tt_docked_1_pocket10.pdb,COC(=O)c1cc(S(N)(=O)=O)ccc1N1CCO[C@@H](c2ccc(Cl)cc2)C1,-8.1,TRAINING
AMPN_PIG_63_963_0/4fkk_A_rec_4fkk_bes_lig_tt_docked_0_pocket10.pdb,COC(=O)c1n[nH]c2ccc(NC(=O)c3cnn(CC(C)C)c3C3CC3)cc12,-7.5,TRAINING
NAHC_PSEU8_1_302_0/2ehz_A_rec_2ehz_mct_lig_tt_min_0_pocket10.pdb,C[C@H]1Oc2ccccc2O[C@@H]1C(=O)Nc1ccccc1,-4.6,TRAINING
MMP13_HUMAN_104_271_0/5uwn_A_rec_3kej_3ej_lig_tt_min_0_pocket10.pdb,COC(=O)C1CCN(c2ncnc(NCc3ccc(OC)cc3)c2N)CC1,-7.8,TRAINING
VDRA_DANRE_155_453_ligBind_0/3o1d_A_rec_4fhi_0s4_lig_tt_min_0_pocket10.pdb,Cc1nnc(CN(C)Cc2cn(C)nc2-c2ccc(C3CCCCC3)cc2)o1,-9.3,TRAINING
PVDQ_PSEAE_217_762_0/4k2f_B_rec_4k2f_a08_lig_tt_min_0_pocket10.pdb,COc1ccc(CN2C(=O)[C@H]3[C@@H](C2=O)[C@@]2(N[C@@H]3CCC(=O)[O-])C(=O)Nc3c(Cl)cccc32)cc1,-3.9,TRAINING
CHMU_YEAST_1_256_0/3csm_A_rec_3csm_tsa_lig_tt_docked_0_pocket10.pdb,O=C(N[C@H]1CCN(C(=O)c2nn(-c3ccccc3)c(=O)c3ncccc23)C1)c1ccccc1,-6.7,TRAINING
HEMA_I68A4_54_345_0/1hgi_A_rec_1hge_mna_lig_tt_min_0_pocket10.pdb,Cc1cccc(NC(=O)C2CCN(S(=O)(=O)c3cc(C(N)=O)n(C)c3)CC2)c1,-6.5,TRAINING
PYL2_ARATH_7_189_0/4lgb_A_rec_4lgb_1w7_lig_tt_min_0_pocket10.pdb,COc1ccc([C@H]2C3=C(CCCC3=O)Nc3nc(SCc4ccc([N+](=O)[O-])cc4)nn32)cc1,-7.5,TRAINING
S14L2_HUMAN_1_275_0/4omj_A_rec_1olm_vtq_lig_tt_min_0_pocket10.pdb,Cc1cc(F)ccc1[C@H](O)c1ncc[nH]1,-7.3,VALIDATION
CP130_MYCTU_2_405_0/2whf_A_rec_2whf_ii4_lig_tt_min_0_pocket10.pdb,COc1ccc(N2CCN(CC(=O)Nc3ccc(C(F)(F)F)cc3)C2=O)cc1,-8.2,TRAINING
FOLR2_HUMAN_22_228_0/4kn0_A_rec_4kn2_lya_lig_tt_min_0_pocket10.pdb,CCN(CC)c1ccc(/C=N\NC(=O)c2nc3nc(C)cc(C)n3n2)cc1,-9.3,VALIDATION
MDM4_HUMAN_20_111_0/3lbj_E_rec_3lbj_ww8_lig_tt_min_0_pocket10.pdb,CCn1c(CC2CC[NH2+]CC2)nn(CC(=O)Nc2cnccn2)c1=O,-5.6,TRAINING
PDCH_SPHPI_1_293_0/4di8_A_rec_4di8_0gy_lig_tt_docked_0_pocket10.pdb,O=C1CCCN1C(=O)C[NH+]1CCOCC1,-3.5,TRAINING
CDD_MOUSE_1_146_0/1zab_B_rec_1zab_urd_lig_tt_docked_0_pocket10.pdb,C[C@H]1CCCCN1c1nc2c(c(=O)[nH]1)[C@@H](C(=O)Nc1cccc(OC(F)(F)F)c1)CC(=O)N2,-4.7,TRAINING
TYSY_HUMAN_25_313_pep_0/3ehi_X_rec_4g2o_tiy_lig_tt_min_0_pocket10.pdb,Cc1ccc(-n2c(=O)c3ccccc3n3c(SC[C@H](O)COc4ccccc4)nnc23)cc1,-8.7,TRAINING
UDP_ECOLI_1_253_0/1u1f_B_rec_1rxc_r1p_lig_tt_docked_3_pocket10.pdb,CC[C@](C)(NC(=O)NC[C@@H](C)[NH+](C)C)C(=O)[O-],-6.0,TRAINING
ADT1_BOVIN_2_298_cxt_0/1okc_A_rec_1okc_cxt_lig_tt_docked_2_pocket10.pdb,CCN(c1ccccc1)S(=O)(=O)c1cccc(C(=O)N2CCC[C@H]2c2nc3ccccc3[nH]2)c1,-8.3,TRAINING
HDAH_ALCSD_1_369_0/2vcg_A_rec_5g1a_7h1_lig_tt_min_0_pocket10.pdb,Cc1cccc(-c2nnc(NC(=O)c3ccc(S(=O)(=O)N4CCC[C@H](C)C4)cc3)o2)c1,-8.9,TRAINING
TKT_PICST_2_677_0/5hyv_A_rec_5i5e_tpp_lig_tt_min_0_pocket10.pdb,CC(C)[C@@H](C(=O)O[C@H](C)c1ccccn1)n1nnc(-c2ccccc2)n1,-8.2,TRAINING
ITA2B_HUMAN_32_486_0/2vdm_A_rec_3t3m_rc2_lig_tt_docked_2_pocket10.pdb,Cc1cc(C)c(NC(=O)CSc2nnc(Cc3cccn3C)n2-c2ccc(Cl)cc2)c(C)c1,-8.8,TRAINING
GUDD_ECOLI_1_446_0/1ec8_A_rec_1jdf_glr_lig_it1_it2_tt_docked_8_pocket10.pdb,Cc1cccn2cc(CNc3cc[nH+]c4ccsc34)[nH+]c12,-4.9,TRAINING
NAHK_BIFL2_2_359_0/4ocp_A_rec_4oco_gn1_lig_tt_min_0_pocket10.pdb,CC[C@@]1(C)NC(=O)N(N/C=C2/C(=O)N(c3ccc(Cl)cn3)C(=O)c3ccccc32)C1=O,-5.6,TRAINING
BRPF1_HUMAN_1076_1205_0/2x4y_A_rec_5c6s_4k8_lig_tt_docked_1_pocket10.pdb,O=C(COc1cccc(-c2noc(-c3ccc(Cl)cc3)n2)c1)NCc1ccccc1,-8.0,VALIDATION
DHI1_HUMAN_22_291_0/2ilt_A_rec_2irw_nn4_lig_tt_min_0_pocket10.pdb,CCC[C@H](O)[C@@](C)(CC)C[NH3+],-4.9,TRAINING
FEUA_BACSU_19_317_0/2xv1_A_rec_2xv1_eca_lig_tt_docked_0_pocket10.pdb,C[C@@H](C(=O)NCc1ccccc1F)C1CCN(C(=O)c2ccc3nc(-c4ccccc4)oc3c2)CC1,-8.3,TRAINING
COMT_MOUSE_44_264_0/5k0f_A_rec_5p9v_sah_lig_tt_docked_0_pocket10.pdb,C[C@]12C[C@@H]3C[C@](C)(C1)C[C@@](NC(N)=O)(C3)C2,-6.6,TRAINING
MSHA_CORGL_1_418_0/3c4v_B_rec_3c4v_udp_lig_tt_docked_0_pocket10.pdb,COc1ccccc1Cn1cc(C(=O)c2ccccc2)c(=O)c2ccccc21,-8.3,TRAINING
HEMH_BACSU_2_310_0/2q2o_A_rec_2q2o_h01_lig_tt_min_0_pocket10.pdb,C[NH2+][C@@H]1CCC[C@@H]1Cc1ccccc1,-5.8,TRAINING
ENO1_YEAST_2_437_0/1els_A_rec_1p48_pep_lig_tt_docked_4_pocket10.pdb,C[C@]1(CNC(=O)Nc2ccc(F)cc2OCC(F)F)CCCS1,-4.8,TRAINING
IPK_THEAC_1_245_0/3lkk_A_rec_3ll5_atp_lig_tt_docked_0_pocket10.pdb,Cc1ccc(-c2nnc3n2CCCCC3)cc1NC(=O)[C@H]1CCCN1C(=O)c1ccccc1,-8.3,TRAINING
RPIA_FRATT_1_224_0/3kwm_B_rec_4m8l_5rp_lig_tt_min_0_pocket10.pdb,C[C@@H](NC(=O)C[S@](=O)c1cccc(F)c1)c1ccccc1,-6.3,TRAINING
MTOR_HUMAN_2113_2549_0/4jsp_A_rec_4jsx_17g_lig_tt_min_0_pocket10.pdb,Cc1ccc(NS(=O)(=O)c2cccc(C(=O)NC[C@@H](C)c3ccccc3)c2)cc1,-8.2,TRAINING
HSP82_YEAST_2_217_0/2vw5_A_rec_1zwh_rde_lig_tt_min_0_pocket10.pdb,CC[C@H]1CC[C@H](NC(=O)N[C@@H](c2ccc(Cl)cc2)c2ncon2)CC1,-6.8,TRAINING
SERA_HUMAN_95_308_0/5n53_B_rec_5ofv_9tz_lig_tt_docked_2_pocket10.pdb,CCC[NH2+][C@@H](c1[nH]cc[nH+]1)[C@@H]1CCC[C@H](S(C)(=O)=O)C1,-5.0,TRAINING
HMP_CUPNH_1_403_0/3ozv_B_rec_3ozv_dgg_lig_tt_min_0_pocket10.pdb,COc1ccc(C)cc1NC(=O)c1sc2ncn(Cc3ccccc3F)c(=O)c2c1C,-7.7,TRAINING
PAT_STRHY_1_183_0/5t7d_A_rec_5t7e_ppq_lig_tt_min_0_pocket10.pdb,Cc1ccc2nc(NCC[NH+](C)C)nn2c1,-6.4,TRAINING
MENH_ECOLI_1_252_0/4gdm_A_rec_4myd_164_lig_tt_min_0_pocket10.pdb,Cc1ccc(C(=O)NCCC[N@@H+]2C[C@H](C)C[C@H](C)C2)s1,-6.9,TRAINING
IPTZ_AGRFC_1_243_0/2ze7_A_rec_2ze6_dst_lig_tt_docked_3_pocket10.pdb,Nc1ccc(Cl)cc1S[C@H]1CS(=O)(=O)C[C@@H]1O,-6.7,TRAINING
AMYS_NEIPO_12_636_0/1mw2_A_rec_4fls_suc_lig_tt_docked_0_pocket10.pdb,COc1cc(C2=NO[C@@H](C(=O)Nc3ccc4c(c3)OCO4)C2)cc(OC)c1OC,-7.7,TRAINING
CAH1_HUMAN_2_261_0/4wuq_A_rec_4wuq_3ug_lig_tt_docked_0_pocket10.pdb,CN(CCc1ccccn1)C(=O)CNc1nc(-c2ccncc2)nc2c1CCC2,-7.3,TRAINING
THIL_AQUAE_1_306_0/3c9s_A_rec_3c9u_adp_lig_tt_min_0_pocket10.pdb,Cc1[nH]c2ccccc2c1[C@@]1(O)C(=O)N(C/C=C/c2ccccc2)c2ccccc21,-10.4,TRAINING
TBB5_HUMAN_1_440_0/5cb4_B_rec_5xaf_84f_lig_tt_min_0_pocket10.pdb,C[C@@H]1CN(C(C)(C)CNC(=O)N[C@@H]2CC[C@H]([NH+](C)C)C2)C[C@H](C)O1,-8.8,TRAINING
L_LYCVA_2_197_0/5t2t_A_rec_5t2t_0n8_lig_tt_min_0_pocket10.pdb,NC(=O)c1ccc(Oc2cc(Cl)c(Cl)cc2N)cc1,-5.6,TRAINING
CP19A_HUMAN_41_503_0/3s7s_A_rec_5jkv_asd_lig_tt_docked_0_pocket10.pdb,Cc1nn(-c2ccccc2)cc1/C=N\O,-6.2,VALIDATION
BEV1A_BETPN_2_160_0/4a83_A_rec_4a81_dxc_lig_tt_docked_0_pocket10.pdb,CNC(=O)Cc1ccc(NC(=O)c2cc3cc(C)c(C)cc3o2)cc1,-9.0,TRAINING
CCR2_HUMAN_37_313_TM_0/5t1a_A_rec_5t1a_73r_lig_tt_min_0_pocket10.pdb,C=CCOc1ccc(C(=O)N(Cc2cccc(F)c2)[C@@H]2CCS(=O)(=O)C2)cc1,-8.3,TRAINING
XYNY_CLOTM_791_1077_0/1wb5_A_rec_1wb6_vxx_lig_tt_min_0_pocket10.pdb,C[C@H]1CN(c2ccc(Cl)s2)CC[NH2+]1,-5.0,TRAINING
RXRA_HUMAN_222_461_coactiv_0/3fal_C_rec_3fal_lo2_lig_tt_min_0_pocket10.pdb,COc1ccc(S(=O)(=O)N(Cc2ccco2)C[C@@H]2C=c3ccc(C)cc3=[NH+]C2=O)cc1,-7.9,TRAINING
UBIX_PSEAE_1_209_0/3zqu_A_rec_4zag_4lr_lig_tt_docked_0_pocket10.pdb,CC(C)[C@@H]1NC(=O)N(CC(=O)N[C@@H](C)[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)C1=O,-8.6,TRAINING
BLKPC_KLEPN_27_292_0/2ov5_A_rec_5uj3_ce4_lig_tt_min_0_pocket10.pdb,CC[N@@H+]1CC[C@@H](N(C)CC(=O)Nc2ccccc2C(=O)NC(C)C)[C@H](C)C1,-6.2,TRAINING
NMNA1_HUMAN_1_279_0/1kr2_C_rec_1gzu_nmn_lig_tt_min_0_pocket10.pdb,CCOc1ccccc1N[C@@H]1CC(=O)N(c2ccccc2C)C1=O,-7.2,VALIDATION
PCC6_MYCTU_1_473_0/4g2r_B_rec_4g2r_h1l_lig_tt_min_0_pocket10.pdb,Cc1c(Cl)cccc1NCC(F)(F)F,-8.0,TRAINING
FIMH_ECOLI_21_180_0/4cst_A_rec_1uwf_deg_lig_tt_docked_0_pocket10.pdb,Cn1cc(-c2ccc(O)cc2)ccc1=O,-6.3,TRAINING
SYS_PYRHO_1_455_0/2zr3_A_rec_2dq0_ssa_lig_tt_min_0_pocket10.pdb,CS(=O)(=O)N1CCN(Cc2cc(=O)n3ccsc3n2)CC1,-6.7,TRAINING
POLG_HRV2_1506_1687_0/2xya_A_rec_2xya_7l4_lig_tt_min_0_pocket10.pdb,CC[C@H]1CC[N@H+](Cc2cc(Cl)ccc2O)C1,-5.0,TRAINING
DAAA_BACYM_2_281_0/2daa_A_rec_3daa_pdd_lig_tt_docked_1_pocket10.pdb,Cc1c(C(=O)Nc2ccccc2CN2C[C@@H](C)O[C@@H](C)C2)cnn1C(C)C,-7.5,VALIDATION
POLG_HCVJF_2442_3011_0/4wtj_A_rec_4wtc_cdp_lig_tt_min_0_pocket10.pdb,Cc1ccc(NC(=O)C[NH+]2CCC(C(=O)Nc3nc4ccc(C)cc4s3)CC2)c(C)c1,-7.4,VALIDATION
PNPH_BOVIN_1_287_0/2ai2_A_rec_1a9t_hpa_lig_tt_docked_1_pocket10.pdb,CCOC(=O)c1c(N2C(=O)[C@@H]3[C@H]4c5ccccc5[C@H](c5ccccc54)[C@@H]3C2=O)sc(C)c1C,-4.1,TRAINING
LKHA4_YEAST_40_671_0/2xq0_A_rec_2xq0_bes_lig_tt_min_0_pocket10.pdb,COc1ccc(-c2csc(NC(=O)c3cc(F)cc4nc(C)c(C)nc34)n2)cc1OC,-8.7,TRAINING
TOXB_CLODI_2_544_0/5uqt_A_rec_5uqt_agi_lig_tt_min_0_pocket10.pdb,O=C(Nc1ccc(S(=O)(=O)Nc2cnc3ccccc3n2)cc1)c1ccc2c(c1)OCO2,-7.1,TRAINING
HS3S1_MOUSE_46_311_0/3uan_A_rec_3uan_a3p_lig_tt_docked_0_pocket10.pdb,O=C(c1nccn2ccnc12)N1CCC[C@@H]1c1nc2ccccc2s1,-8.9,TRAINING
GYRB_ECOLI_7_220_0/4wuc_A_rec_4wuc_anp_lig_tt_min_0_pocket10.pdb,COc1cc(NC(=O)N2CCC[C@@H](c3nnc(C(=O)Nc4ccc(F)cc4)s3)C2)cc(OC)c1,-1.6,TRAINING
ISPF_BURP1_1_162_0/3f0g_D_rec_3p0z_ctn_lig_tt_docked_0_pocket10.pdb,O=C(O/N=C\c1ccc2c(c1)OCO2)c1ccco1,-4.8,TRAINING
LDI_CASDE_26_397_0/5g1u_A_rec_5g1u_64z_lig_tt_docked_0_pocket10.pdb,Cc1nn(C)c(=O)c(-c2nnn(C[C@@H](O)COc3ccc(-c4ccccc4)cc3)n2)c1C,-7.9,TRAINING
C562_ECOLX_23_128_phen_0/3nmk_B_rec_3foo_pxx_lig_tt_docked_2_pocket10.pdb,NS(=O)(=O)CCCNC(=O)COc1ccccc1,-4.1,TRAINING
SAV_STRAV_73_165_0/2izk_A_rec_1nc9_imi_lig_tt_docked_0_pocket10.pdb,CN(C)c1nc(Cl)nc(OCC(C)(C)[NH+](C)C)n1,-4.8,VALIDATION
PPAL_YEAST_2_161_0/1d2a_B_rec_1d2a_ade_lig_tt_docked_5_pocket10.pdb,Cc1ccc(/C(C=O)=C\N(C)C)cc1,-4.5,VALIDATION
DNAT_DROME_54_265_0/5gi6_A_rec_5gi6_pea_lig_tt_docked_1_pocket10.pdb,CC[C@@H](C#N)NC(=O)c1ccc2cc[nH]c2c1,-7.2,TRAINING
ACMSD_HUMAN_1_333_0/4ih3_C_rec_4ih3_pdc_lig_tt_docked_10_pocket10.pdb,CNc1nc([C@H]2CCCN(C(C)=O)C2)[nH+]c2c1CCN(C(=O)c1cccc3cccnc13)C2,-7.3,TRAINING
PA_I34A1_1_201_0/4e5l_B_rec_4e5l_dbh_lig_tt_min_0_pocket10.pdb,Cc1cnc(C(=O)NCc2ccc[nH+]c2N(C)C)cn1,-5.9,TRAINING
MHCKA_DICDI_551_809_0/3lmi_A_rec_5dyj_amp_lig_tt_min_0_pocket10.pdb,CC(C)N(C)c1cccc(NC(=O)C(=O)N2CCN(c3ccccc3)CC2)c1,-8.6,TRAINING
SYA_ECOLI_2_442_0/3hxu_A_rec_3hy1_ssa_lig_tt_docked_1_pocket10.pdb,O=C([O-])c1cn(Cc2cccc(O)c2)c2ccccc12,-8.9,TRAINING
PGH2_MOUSE_16_570_0/3mqe_C_rec_3nt1_nps_lig_tt_min_0_pocket10.pdb,CCOc1ccc(Cl)cc1/C=N\O,-5.9,TRAINING
SMN_HUMAN_80_151_0/4qq6_A_rec_4qq6_36x_lig_tt_docked_1_pocket10.pdb,C[NH2+][C@]1(CO)CC[C@@H](Oc2cc(C(C)C)ccc2C)C1,-6.1,TRAINING
CBPA1_BOVIN_111_418_0/6cpa_A_rec_1hdu_ing_lig_tt_docked_0_pocket10.pdb,CCOCCCC(=O)N1CC[C@@H](C(N)=O)c2ccccc21,-6.8,TRAINING
ACAC_YEAST_1477_2229_ACoA_0/1od2_A_rec_1od2_ade_lig_tt_min_0_pocket10.pdb,COC(=O)[C@H](Cl)c1ccc(Cl)c(F)c1,-4.9,TRAINING
ISPF_BURP1_1_162_0/3f0g_D_rec_3p0z_ctn_lig_tt_docked_0_pocket10.pdb,Cc1noc(NC(=O)CCOC(C)C)n1,-4.1,TRAINING
GYRB_ENTFA_18_224_0/4k4o_A_rec_4gfn_suy_lig_tt_docked_1_pocket10.pdb,COc1ccc(C(=O)C[C@@]2(O)C(=O)N(Cc3ccccc3)c3ccc(Cl)cc32)cc1OC,-7.4,TRAINING
BPHC_PARXL_2_298_0/1lkd_A_rec_1lgt_bp3_lig_tt_min_0_pocket10.pdb,COc1ccc(-c2nnc(SCC(=O)Oc3ccc(C)cc3)o2)cc1,-6.4,TRAINING
DAPP1_HUMAN_148_273_0/1fao_A_rec_1fao_4ip_lig_tt_docked_0_pocket10.pdb,CNS(=O)(=O)c1ccc(NC(=O)CCc2ccc(C#N)cc2)cc1,-4.9,TRAINING
BCKD_RAT_31_412_0/4h7q_A_rec_4h81_wj2_lig_tt_docked_3_pocket10.pdb,COc1ccc(/C=C2/N=C([S-])N(C)C2=O)cc1[O-],-3.6,TRAINING
LEC_ERYCO_27_267_0/3n36_A_rec_3n36_gla_lig_tt_docked_0_pocket10.pdb,CC[C@H]1CCCN(C(=O)Nc2cccc(N3CCCC3=O)c2)C1,-6.3,TRAINING
OYE1_SACPS_1_300_0/4h4i_A_rec_3rnd_3rn_lig_tt_min_0_pocket10.pdb,C[N@@H+](CC(=O)Nc1nccs1)Cc1ccc(Cl)c(Cl)c1,-7.6,TRAINING
TYSY_HUMAN_25_313_raltitrexed_0/2onb_A_rec_2onb_7pa_lig_tt_min_0_pocket10.pdb,CC(C)(C)[C@H](N)C(=O)N1CCO[C@@H](C#N)C1,-5.0,TRAINING
BPHD_PARXL_2_286_0/2puh_A_rec_2pu5_mli_lig_tt_docked_2_pocket10.pdb,O=C(O)CC(=O)O,-4.1,TRAINING
NADA_PYRHO_1_300_0/1wzu_A_rec_5ktr_mae_lig_tt_docked_8_pocket10.pdb,COc1cccc(NC(=O)CSc2nc3c(sc(=S)n3-c3ccccc3C)c(=O)[nH]2)c1,-6.8,VALIDATION
1A1D_CYBSA_1_341_0/1j0c_A_rec_1j0c_plp_lig_tt_docked_1_pocket10.pdb,Cc1nn(C)c(C)c1C(=O)NCC[NH3+],-6.7,TRAINING
FABZ_HELPY_1_159_0/2glp_D_rec_3ed0_emo_lig_tt_docked_6_pocket10.pdb,CC[C@](C)(C[NH3+])CN1C[C@@H]2CCC[N@H+]2C[C@H]1C,-6.7,VALIDATION
PPARG_HUMAN_229_505_0/3vsp_A_rec_3qt0_486_lig_tt_docked_0_pocket10.pdb,CCN(Cc1ccoc1)C(=O)[C@H](C)CCc1cccc(F)c1,-7.3,TRAINING
FA10_HUMAN_126_476_0/2vh6_B_rec_2y81_931_lig_tt_min_0_pocket10.pdb,CC(C)C(=O)Nc1cc(C(=O)N2CCN(c3ccccc3F)CC2)nn1-c1ccccc1,-9.1,TRAINING
COBT_SALTY_1_356_0/1jhv_A_rec_1l4n_nio_lig_tt_min_0_pocket10.pdb,CCCCN(C)C(=O)C1CCN(C(=O)[C@@H]2CCCN(S(=O)(=O)c3ccc(C)s3)C2)CC1,-6.6,TRAINING
LPXC_ECOLI_1_302_0/3p3g_A_rec_3p3g_3p3_lig_tt_docked_0_pocket10.pdb,C/C(=N\c1ccc(C)cc1)[C@H](C)[N+](=O)[O-],-6.0,TRAINING
POL_MLVMS_534_676_0/3slz_B_rec_3slz_3tl_lig_tt_docked_1_pocket10.pdb,COc1ccc(-c2ccc(C(=O)N3CC[C@@H](C)[C@@H](O)C3)c(F)c2)cc1,-8.3,TRAINING
KGD_MYCS2_360_1227_0/3zhu_A_rec_3zhu_td8_lig_tt_docked_0_pocket10.pdb,COc1cccc(COc2ccc(-c3nc(C(=O)N4CCN(C(C)=O)CC4)cs3)c(F)c2)c1,-7.0,TRAINING
NANL_MACDE_81_759_0/2sli_A_rec_2sli_skd_lig_tt_docked_0_pocket10.pdb,Cc1cc(C)n2c(CNCC(F)(F)F)nnc2n1,-6.1,VALIDATION
CSK21_HUMAN_1_335_beta_0/5csh_A_rec_5csh_54e_lig_tt_docked_1_pocket10.pdb,C[C@@H](Nc1ncnc(NC2CC(C)(C)[NH2+]C(C)(C)C2)c1[N+](=O)[O-])c1ccccc1,-2.4,TRAINING
MDM2_HUMAN_16_114_0/4jv7_A_rec_5laz_6st_lig_tt_min_0_pocket10.pdb,Cc1ccc(OCC(=O)NCC(=O)N/N=C2\C(=O)Nc3ccc(Br)cc32)cc1,-7.5,VALIDATION
CFAD_HUMAN_25_253_0/5nb7_A_rec_5fbe_5w5_lig_tt_docked_0_pocket10.pdb,CC1(C)[C@@H]2[NH+]=c3ccccc3=C2C[C@H]2C(=O)N(CCCn3cc[nH+]c3)CC(=O)N21,-6.9,TRAINING
EPAS1_HUMAN_238_353_0/5ufp_A_rec_5ufp_86d_lig_tt_min_0_pocket10.pdb,Cn1nnnc1SC[C@H](C#N)CCC#N,-5.6,TRAINING
PEPM_MYTED_1_295_0/1m1b_A_rec_1m1b_spv_lig_tt_min_0_pocket10.pdb,O=C(CC1CCCCC1)NCc1nc2ccccc2[nH]1,-5.1,TRAINING
TPIS_STAAR_1_253_0/3uwu_A_rec_3uww_3pg_lig_tt_min_0_pocket10.pdb,COC(=O)C1=C(C)N=C(C(=O)N2CCC(CC(=O)NCc3ccc(Cl)cc3)CC2)[C@@H]1C,-5.8,TRAINING
DPO1_BACCA_292_877_0/3pv8_A_rec_3ez5_dad_lig_tt_docked_0_pocket10.pdb,C#CCNC(=O)Nc1cccc(C)c1,-5.7,TRAINING
RARG_HUMAN_178_421_0/1fcx_A_rec_1exx_961_lig_tt_min_0_pocket10.pdb,CN(C)c1cccc(C(=O)NCC2([NH+](C)C)CCCCC2)c1,-9.0,TRAINING
GSHR_HUMAN_49_522_allosteric2_0/2aaq_A_rec_2aaq_aup_lig_tt_min_0_pocket10.pdb,Cc1ccc(SCC[N@H+]2CC[C@@H](C(=O)[O-])[C@@H]2C)cc1,-4.5,TRAINING
NAGZ_BACSU_15_642_0/4gyj_A_rec_3nvd_oan_lig_tt_docked_0_pocket10.pdb,Cc1oc(-c2ccco2)nc1CC(=O)N1CCc2c(F)ccc(F)c2C1,-7.0,TRAINING
CAH4_HUMAN_19_284_0/5jna_C_rec_3fw3_ets_lig_tt_min_0_pocket10.pdb,CCC(CC)(CNC(=O)N[C@H](C)c1ccncc1)S(C)(=O)=O,-5.2,TRAINING
AMPN_ECOLI_3_870_0/5mfr_A_rec_4xn7_dpp_lig_tt_min_0_pocket10.pdb,CC(=O)NC1(C#N)CCCC1,-4.7,TRAINING
TETR2_ECOLX_1_203_0/4ac0_A_rec_4ac0_miy_lig_tt_docked_0_pocket10.pdb,[NH3+][C@H]1CCC[C@H]1c1ccc(Cl)s1,-6.1,TRAINING
LUCI_LUCCR_1_548_0/2d1r_A_rec_2d1r_amp_lig_tt_docked_0_pocket10.pdb,N#Cc1ccccc1NC(=O)Nc1cccc(Br)c1,-7.8,TRAINING
CCR2_HUMAN_37_313_TM_0/5t1a_A_rec_5t1a_73r_lig_tt_min_0_pocket10.pdb,CC[C@@H]1C(=O)NC(=O)C[C@@H]1c1cc(C)cc(C)c1,-6.9,TRAINING
POL_HV1H2_489_587_0/1mes_A_rec_1met_dmp_lig_tt_docked_0_pocket10.pdb,COc1ccc(S(=O)(=O)NC[C@@H](c2ccc3c(c2)CCCN3C)N2CC[NH+](C)CC2)cc1C,-7.4,TRAINING
BRPF1_HUMAN_625_740_0/5dya_A_rec_5dya_5gv_lig_tt_min_0_pocket10.pdb,COc1cccc([C@H](CNC(=O)C(=O)Nc2ccc3c(c2)OCO3)N2CCOCC2)c1,-7.5,TRAINING
BRI1_ARATH_864_1168_0/4q5j_A_rec_4oh4_anp_lig_tt_docked_2_pocket10.pdb,CC[C@@H](C(=O)NC)n1cnc(-c2ccccc2)c1-c1ccc(C(C)=O)cc1,-8.2,TRAINING
